publication_title,print_identifier,title_url,title_id,publisher_name,parent_publication_title_id
SIGGRAPH Asia 2017 Courses,978-1-4503-5403-5,https://dl.acm.org/doi/book/10.1145/3134472,10.1145/3134472,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2017 Emerging Technologies,978-1-4503-5404-2,https://dl.acm.org/doi/book/10.1145/3132818,10.1145/3132818,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2017 Mobile Graphics & Interactive Applications,978-1-4503-5410-3,https://dl.acm.org/doi/book/10.1145/3132787,10.1145/3132787,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2017 Posters,978-1-4503-5405-9,https://dl.acm.org/doi/book/10.1145/3145690,10.1145/3145690,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2017 Symposium on Education,978-1-4503-5409-7,https://dl.acm.org/doi/book/10.1145/3134368,10.1145/3134368,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2017 Symposium on Visualization,978-1-4503-5411-0,https://dl.acm.org/doi/book/10.1145/3139295,10.1145/3139295,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2017 Technical Briefs,978-1-4503-5406-6,https://dl.acm.org/doi/book/10.1145/3145749,10.1145/3145749,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2017 VR Showcase,978-1-4503-5408-0,https://dl.acm.org/doi/book/10.1145/3139468,10.1145/3139468,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2017 Workshops,978-1-4503-5578-0,https://dl.acm.org/doi/book/10.1145/3154457,10.1145/3154457,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2018 Art Gallery,978-1-4503-6059-3,https://dl.acm.org/doi/book/10.1145/3282805,10.1145/3282805,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2018 Computer Animation Festival,978-1-4503-6061-6,https://dl.acm.org/doi/book/10.1145/3278625,10.1145/3278625,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2018 Courses,978-1-4503-6026-5,https://dl.acm.org/doi/book/10.1145/3277644,10.1145/3277644,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2018 Emerging Technologies,978-1-4503-6027-2,https://dl.acm.org/doi/book/10.1145/3275476,10.1145/3275476,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2018 Posters,978-1-4503-6063-0,https://dl.acm.org/doi/book/10.1145/3283289,10.1145/3283289,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2018 Real-Time Live!,978-1-4503-6064-7,https://dl.acm.org/doi/book/10.1145/3289160,10.1145/3289160,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2018 Technical Briefs,978-1-4503-6062-3,https://dl.acm.org/doi/book/10.1145/3283254,10.1145/3283254,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2018 Virtual & Augmented Reality,978-1-4503-6028-9,https://dl.acm.org/doi/book/10.1145/3275495,10.1145/3275495,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2019 Courses,978-1-4503-6941-1,https://dl.acm.org/doi/book/10.1145/3355047,10.1145/3355047,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2019 Doctoral Consortium,978-1-4503-7021-9,https://dl.acm.org/doi/book/10.1145/3366344,10.1145/3366344,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2019 Emerging Technologies,978-1-4503-6942-8,https://dl.acm.org/doi/book/10.1145/3355049,10.1145/3355049,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2019 Posters,978-1-4503-6943-5,https://dl.acm.org/doi/book/10.1145/3355056,10.1145/3355056,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2019 Technical Briefs,978-1-4503-6945-9,https://dl.acm.org/doi/book/10.1145/3355088,10.1145/3355088,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2019 XR,978-1-4503-6947-3,https://dl.acm.org/doi/book/10.1145/3355355,10.1145/3355355,Association for Computing Machinery,acmconferences
SIGSPATIAL Special,,https://dl.acm.org/loi/sigspatial,sigspatial,Association for Computing Machinery,
SOSP History Day 2015,978-1-4503-4017-5,https://dl.acm.org/doi/book/10.1145/2830903,10.1145/2830903,Association for Computing Machinery,acmconferences
STOC/FOCS bibliography (preliminary version),978-0-89791-440-6,https://dl.acm.org/doi/book/10.1145/117006,10.1145/117006,Association for Computing Machinery,acmotherbooks
Safeware: system safety and computers,978-0-201-11972-5,https://dl.acm.org/doi/book/10.1145/202709,10.1145/202709,Association for Computing Machinery,acmotherbooks
Scientific Workshop Proceedings of the XP2015,978-1-4503-3409-9,https://dl.acm.org/doi/book/10.1145/2764979,10.1145/2764979,Association for Computing Machinery,acmotherconferences
Second International ACM Workshop on Managing and Mining Enriched Geo-Spatial Data,978-1-4503-3668-0,https://dl.acm.org/doi/book/10.1145/2786006,10.1145/2786006,Association for Computing Machinery,acmconferences
Selected papers from conference on Computers and philosophy - Volume 37,978-1-920682-19-4,https://dl.acm.org/doi/book/10.5555/1082145,10.5555/1082145,"Australian Computer Society, Inc.",dlproceedings
Selected papers from the 2002 Pan-Sydney workshop on Visualisation - Volume 22,978-1-920682-01-9,https://dl.acm.org/doi/book/10.5555/1164094,10.5555/1164094,"Australian Computer Society, Inc.",dlproceedings
Selected papers from the Pan-Sydney workshop on Visualisation - Volume 2,978-0-909925-80-2,https://dl.acm.org/doi/book/10.5555/563752,10.5555/563752,"Australian Computer Society, Inc.",dlproceedings
Selected papers from the second Australian Institute conference on Computer ethics,978-0-909925-79-6,https://dl.acm.org/doi/book/10.5555/563715,10.5555/563715,"Australian Computer Society, Inc.",dlproceedings
Selected papers of the 1982 ACM SIGMETRICS workshop on Software Metrics: part 1,978-0-89791-077-4,https://dl.acm.org/doi/book/10.1145/800002,10.1145/800002,Association for Computing Machinery,acmconferences
Selected papers of the 1982 ACM SIGMETRICS workshop on Software metrics: part 2,978-0-89791-086-6,https://dl.acm.org/doi/book/10.1145/800201,10.1145/800201,Association for Computing Machinery,acmconferences
Seminal graphics,978-1-58113-052-2,https://dl.acm.org/doi/book/10.1145/280811,10.1145/280811,Association for Computing Machinery,acmotherbooks
Shared Principles Between the Computing and Biological Sciences,,https://dl.acm.org/doi/book/10.5555/2581553,10.5555/2581553,National Science Foundation,dlbooks
"Shared-Memory Parallelism Can Be Simple, Fast, and Scalable",978-1-970001-91-4,https://dl.acm.org/doi/book/10.1145/3018787,10.1145/3018787,Association for Computing Machinery and Morgan & Claypool,acmbooks
Siggraph '05,978-1-59593-099-6,https://dl.acm.org/doi/book/10.1145/1209616,10.1145/1209616,Association for Computing Machinery,acmotherbooks
Smarter Than Their Machines: Oral Histories of Pioneers in Interactive Computing,978-1-62705-553-6,https://dl.acm.org/doi/book/10.1145/2663015,10.1145/2663015,Association for Computing Machinery and Morgan & Claypool,acmbooks
"Software Engineering, Testing, and Quality Assurance for Natural Language Processing",978-1-932432-10-7,https://dl.acm.org/doi/book/10.5555/1622110,10.5555/1622110,Association for Computational Linguistics,dlproceedings
Software in Science,,https://dl.acm.org/doi/book/10.5555/2764958,10.5555/2764958,National Science Foundation,dlbooks
Software reusability,978-0-201-50018-9,https://dl.acm.org/doi/book/10.1145/75722,10.1145/75722,Association for Computing Machinery,acmotherbooks
"Software reusability: vol. 1,  concepts and models",978-0-201-08017-9,https://dl.acm.org/doi/book/10.1145/73103,10.1145/73103,Association for Computing Machinery,acmotherbooks
Special interest tracks and posters of the 14th international conference on World Wide Web,978-1-59593-051-4,https://dl.acm.org/doi/book/10.1145/1062745,10.1145/1062745,Association for Computing Machinery,acmconferences
Specifications on The SIGGRAPH/GSPC Core System,978-1-4503-7487-3,https://dl.acm.org/doi/book/10.1145/800187,10.1145/800187,Association for Computing Machinery,acmconferences
StandardView,1067-9936,https://dl.acm.org/loi/standardview,standardview,Association for Computing Machinery,
State of the Practice Reports,978-1-4503-1139-7,https://dl.acm.org/doi/book/10.1145/2063348,10.1145/2063348,Association for Computing Machinery,acmconferences
Strategic directions in computing research,978-0-89791-407-9,https://dl.acm.org/doi/book/10.1145/108338,10.1145/108338,Association for Computing Machinery,acmotherbooks
Summary Report for the First NSF Workshop on Mobile Community Measurement Infrastructure,,https://dl.acm.org/doi/book/10.5555/2747469,10.5555/2747469,National Science Foundation,dlbooks
Supercompilers for parallel and vector computers,978-0-201-17560-8,https://dl.acm.org/doi/book/10.1145/89627,10.1145/89627,Association for Computing Machinery,acmotherbooks
Supplement to the conference record of the 7th annual workshop on Microprogramming,978-1-4503-7454-5,https://dl.acm.org/doi/book/10.1145/800150,10.1145/800150,Association for Computing Machinery,acmconferences
Symposium on Interactive 3D Graphics and Games,978-1-4503-0565-5,https://dl.acm.org/doi/book/10.1145/1944745,10.1145/1944745,Association for Computing Machinery,acmconferences
Symposium on Interactive Systems for Experimental Applied Mathematics: Proceedings of the Association for Computing Machinery Inc. Symposium,978-1-4503-7309-8,https://dl.acm.org/doi/book/10.1145/2402536,10.1145/2402536,Association for Computing Machinery,acmconferences
Symposium on Spatial User Interaction,978-1-4503-6975-6,https://dl.acm.org/doi/book/10.1145/3357251,10.1145/3357251,Association for Computing Machinery,acmotherconferences
Symposium proceedings on Communications architectures & protocols,978-0-89791-332-4,https://dl.acm.org/doi/book/10.1145/75246,10.1145/75246,Association for Computing Machinery,acmconferences
Symposium proceedings on Communications architectures and protocols,978-0-89791-279-2,https://dl.acm.org/doi/book/10.1145/52324,10.1145/52324,Association for Computing Machinery,acmconferences
Text Data Management and Analysis: A Practical Introduction to Information Retrieval and Text Mining,978-1-970001-17-4,https://dl.acm.org/doi/book/10.1145/2915031,10.1145/2915031,Association for Computing Machinery and Morgan & Claypool,acmbooks
The 10th International Conference on Autonomous Agents and Multiagent Systems - Volume 1,978-0-9826571-5-7,https://dl.acm.org/doi/book/10.5555/2030470,10.5555/2030470,International Foundation for Autonomous Agents and Multiagent Systems,acmotherconferences
The 10th International Conference on Autonomous Agents and Multiagent Systems - Volume 2,978-0-9826571-6-4,https://dl.acm.org/doi/book/10.5555/2031678,10.5555/2031678,International Foundation for Autonomous Agents and Multiagent Systems,acmotherconferences
The 10th International Conference on Autonomous Agents and Multiagent Systems - Volume 3,978-0-9826571-7-1,https://dl.acm.org/doi/book/10.5555/2034396,10.5555/2034396,International Foundation for Autonomous Agents and Multiagent Systems,acmotherconferences
The 10th International Conference on Future Internet,978-1-4503-3564-5,https://dl.acm.org/doi/book/10.1145/2775088,10.1145/2775088,Association for Computing Machinery,acmotherconferences
The 17th International Conference on Virtual-Reality Continuum and its Applications in Industry,978-1-4503-7002-8,https://dl.acm.org/doi/book/10.1145/3359997,10.1145/3359997,Association for Computing Machinery,acmconferences
The 2014 ACM international conference on Measurement and modeling of computer systems,978-1-4503-2789-3,https://dl.acm.org/doi/book/10.1145/2591971,10.1145/2591971,Association for Computing Machinery,acmconferences
The 2020 ACM/SIGDA International Symposium on Field-Programmable Gate Arrays,978-1-4503-7099-8,https://dl.acm.org/doi/book/10.1145/3373087,10.1145/3373087,Association for Computing Machinery,acmconferences
The 21st International ACM SIGACCESS Conference on Computers and Accessibility,978-1-4503-6676-2,https://dl.acm.org/doi/book/10.1145/3308561,10.1145/3308561,Association for Computing Machinery,acmconferences
The 24th International Conference on 3D Web Technology,978-1-4503-6798-1,https://dl.acm.org/doi/book/10.1145/3329714,10.1145/3329714,Association for Computing Machinery,acmconferences
The 25th Annual International Conference on Mobile Computing and Networking,978-1-4503-6169-9,https://dl.acm.org/doi/book/10.1145/3300061,10.1145/3300061,Association for Computing Machinery,acmconferences
The 31st ACM Symposium on Parallelism in Algorithms and Architectures,978-1-4503-6184-2,https://dl.acm.org/doi/book/10.1145/3323165,10.1145/3323165,Association for Computing Machinery,acmconferences
The 31st Annual ACM Symposium on User Interface Software and Technology Adjunct Proceedings,978-1-4503-5949-8,https://dl.acm.org/doi/book/10.1145/3266037,10.1145/3266037,Association for Computing Machinery,acmconferences
The 3rd International Workshop on Deep Learning for Mobile Systems and Applications,978-1-4503-6771-4,https://dl.acm.org/doi/book/10.1145/3325413,10.1145/3325413,Association for Computing Machinery,acmconferences
The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval,978-1-4503-5657-2,https://dl.acm.org/doi/book/10.1145/3209978,10.1145/3209978,Association for Computing Machinery,acmconferences
The 49th Annual IEEE/ACM International Symposium on Microarchitecture,,https://dl.acm.org/doi/book/10.5555/3195638,10.5555/3195638,IEEE Press,acmconferences
The 5th ACM Workshop on Wearable Systems and Applications,978-1-4503-6775-2,https://dl.acm.org/doi/book/10.1145/3325424,10.1145/3325424,Association for Computing Machinery,acmconferences
The 6th Joint Meeting on European software engineering conference and the ACM SIGSOFT symposium on the foundations of software engineering: companion papers,978-1-59593-812-1,https://dl.acm.org/doi/book/10.1145/1295014,10.1145/1295014,Association for Computing Machinery,acmconferences
The ACM MobiSys 2019 on Rising Stars Forum,978-1-4503-6776-9,https://dl.acm.org/doi/book/10.1145/3325425,10.1145/3325425,Association for Computing Machinery,acmconferences
The Adjunct Publication of the 32nd Annual ACM Symposium on User Interface Software and Technology,978-1-4503-6817-9,https://dl.acm.org/doi/book/10.1145/3332167,10.1145/3332167,Association for Computing Machinery,acmconferences
The Continuing Arms Race,978-1-970001-83-9,https://dl.acm.org/doi/book/10.1145/3129743,10.1145/3129743,Association for Computing Machinery and Morgan & Claypool,acmbooks
The Data Science Corps,,https://dl.acm.org/doi/book/10.5555/3278159,10.5555/3278159,National Science Foundation,dlbooks
The Eleventh ACM/IEEE International Conference on Human Robot Interaction,978-1-4673-8370-7,https://dl.acm.org/doi/book/10.5555/2906831,10.5555/2906831,IEEE Press,acmconferences
The Essentials of Modern Software Engineering,978-1-947487-27-7,https://dl.acm.org/doi/book/10.1145/3277669,10.1145/3277669,Association for Computing Machinery and Morgan & Claypool,acmbooks
